participantID,speed,trial,side_foot_strike1,time_foot_strike1,side_foot_strike2,time_foot_strike2,side_foot_off1,time_foot_off1,side_foot_off2,time_foot_off2,side_foot_strike3,time_foot_strike3,side_foot_strike4,time_foot_strike4,side_foot_off3,time_foot_off3
2014053,4,1,l,0.049999997,l,1.189999938,r,0.179999992,r,1.320000052,r,0.610000074,r,1.7299999,l,0.76000005
2014053,4,2,l,0.04999999,l,1.129999876,r,0.150000021,r,1.25999999,r,0.579999983,r,1.680000067,l,0.730000079
2014053,4,3,l,0.049999941,l,1.140000105,r,0.159999952,r,1.24000001,r,0.570000052,r,1.640000105,l,0.720000029
2014053,4,4,l,0.050000049,l,1.219999909,r,0.170000046,r,1.350000024,r,0.639999986,r,1.780000091,l,0.790000081
2014053,4,5,l,0.049999952,l,1.160000086,r,0.159999967,r,1.279999971,r,0.580000043,r,1.680000067,l,0.74000001
2014053,5,1,r,0.049999949,r,0.9799999,l,0.139999986,l,1.090000033,l,0.530000091,l,1.459999919,r,0.629999995
2014053,5,2,l,0.050000001,l,0.970000088,r,0.120000049,r,1.069999933,r,0.50000006,r,1.450000048,l,0.609999955
2014053,5,3,l,0.049999978,l,0.98999995,r,0.130000025,r,1.080000043,r,0.509999931,r,1.439999938,l,0.619999945
2014053,5,4,l,0.050000027,l,0.979999959,r,0.11999996,r,1.070000052,r,0.509999931,r,1.419999957,l,0.609999955
2014053,5,5,l,0.049999971,l,0.950000048,r,0.13000001,r,1.049999952,r,0.50999999,r,1.379999876,l,0.600000024
2015002,1,1,r,0.050000038,r,3.129999876,l,0.530000031,l,3.649999857,l,1.439999938,l,4.75,r,1.890000224
2015002,1,2,l,0.050000116,l,2.480000019,r,0.360000044,r,2.789999962,r,1.23999989,r,4.059999943,l,1.590000033
2015002,1,3,r,0.050000172,r,3.820000172,l,0.630000114,l,4.450000286,l,1.909999847,l,5.910000324,r,2.539999962
2015002,1,4,l,0.050000001,l,3.580000162,r,0.560000002,r,3.970000029,r,1.810000181,r,5.269999981,l,2.279999971
2015002,1,5,l,0.04999999,l,3.590000153,r,0.450000077,r,3.989999771,r,1.75999999,r,5.400000095,l,2.110000134
2015002,2,1,l,0.050000034,l,1.549999952,r,0.259999961,r,1.769999981,r,0.799999893,r,2.269999981,l,1.029999971
2015002,2,2,l,0.049999904,l,1.75999999,r,0.289999902,r,2.049999952,r,0.910000026,r,2.629999876,l,1.200000048
2015002,2,3,r,0.050000094,r,1.829999804,l,0.269999892,l,2.079999924,l,0.860000014,l,2.680000305,r,1.159999967
2015002,2,4,r,0.050000016,r,1.860000134,l,0.320000112,l,2.120000124,l,0.920000017,l,2.690000057,r,1.279999971
2015002,2,5,r,0.050000094,r,1.769999862,l,0.290000111,l,2.070000172,l,0.860000014,l,2.639999866,r,1.209999919
2015002,3,1,r,0.050000016,r,1.269999981,l,0.23999995,l,1.480000019,l,0.680000007,l,1.940000057,r,0.860000074
2015002,3,2,r,0.049999941,r,1.25,l,0.210000023,l,1.440000057,l,0.669999957,l,1.880000114,r,0.829999924
2015002,3,3,l,0.049999963,l,1.289999962,r,0.189999953,r,1.450000048,r,0.659999967,r,1.869999886,l,0.819999933
2015002,3,4,l,0.050000008,l,1.25999999,r,0.199999988,r,1.450000048,r,0.670000017,r,1.889999866,l,0.829999983
2015002,3,5,l,0.049999963,l,1.269999981,r,0.200000063,r,1.470000029,r,0.660000086,r,1.900000095,l,0.829999924
2015002,4,1,r,0.050000027,r,1.189999938,l,0.190000013,l,1.350000024,l,0.629999936,l,1.750000119,r,0.790000021
2015002,4,2,r,0.050000023,r,1.200000048,l,0.200000003,l,1.370000124,l,0.640000045,l,1.779999971,r,0.800000012
2015002,4,3,r,0.050000034,r,1.180000067,l,0.200000003,l,1.340000153,l,0.610000074,l,1.779999971,r,0.789999902
2015002,4,4,l,0.050000019,l,1.120000005,r,0.189999998,r,1.300000072,r,0.579999983,r,1.669999957,l,0.729999959
2015002,4,5,l,0.050000019,l,1.110000014,r,0.180000007,r,1.240000129,r,0.579999983,r,1.669999957,l,0.720000088
2015002,5,1,l,0.050000023,l,0.800000012,r,0.11999996,r,0.869999945,r,0.420000017,r,1.180000067,l,0.49999994
2015002,5,2,l,0.049999982,l,0.940000057,r,0.130000025,r,1.039999962,r,0.490000039,r,1.389999866,l,0.559999943
2015002,5,3,r,0.049999956,r,0.830000043,l,0.110000022,l,0.909999967,l,0.429999948,l,1.249999881,r,0.529999971
2015002,5,4,r,0.050000001,r,0.909999907,l,0.13000004,l,0.990000069,l,0.490000069,l,1.349999905,r,0.589999974
2015003,1,1,l,0.050000153,l,2.850000381,r,0.429999799,r,3.340000153,r,1.53000021,r,4.350000381,l,2.090000153
2015003,1,2,l,0.050000209,l,2.889999866,r,0.53000021,r,3.540000439,r,1.539999962,r,4.400000095,l,1.989999771
2015003,1,3,r,0.050000094,r,3.210000038,l,0.829999804,l,3.860000134,l,1.7299999,l,4.750000477,r,2.28000021
2015003,1,4,r,0.050000686,r,2.929999828,l,0.78000021,l,3.560000896,l,1.489999294,l,4.429999828,r,2.249999523
2015003,1,5,l,0.050000228,l,3.119999886,r,0.869999945,r,3.869999886,r,1.670000076,r,4.729999542,l,2.389999866
2015003,2,1,l,0.050000116,l,1.820000052,r,0.380000025,r,2.159999847,r,0.949999988,r,2.730000019,l,1.289999843
2015003,2,2,r,0.050000019,r,1.76000011,l,0.379999936,l,2.089999914,l,0.849999964,l,2.569999933,r,1.169999957
2015003,2,3,r,0.050000038,r,1.740000129,l,0.369999975,l,2.089999914,l,0.889999926,l,2.569999933,r,1.240000129
2015003,2,4,l,0.050000019,l,1.679999948,r,0.349999964,r,2,r,0.849999964,r,2.539999723,l,1.169999957
2015003,2,5,r,0.049999971,r,1.800000191,l,0.369999915,l,2.130000114,l,0.900000095,l,2.659999847,r,1.24000001
2015003,3,1,l,0.050000034,l,1.340000153,r,0.229999974,r,1.529999971,r,0.699999988,r,1.960000038,l,0.900000036
2015003,3,2,r,0.050000034,r,1.299999952,l,0.239999965,l,1.519999981,l,0.699999988,l,1.940000057,r,0.900000036
2015003,3,3,l,0.050000034,l,1.220000029,r,0.249999955,r,1.420000076,r,0.639999926,r,1.880000114,l,0.829999864
2015003,3,4,l,0.050000004,l,1.289999843,r,0.23999995,r,1.499999881,r,0.680000007,r,1.909999967,l,0.870000064
2015003,3,5,l,0.050000049,l,1.280000091,r,0.229999989,r,1.480000138,r,0.680000067,r,1.899999976,l,0.879999995
2015003,4,1,l,0.050000038,l,1.179999948,r,0.200000018,r,1.340000033,r,0.599999964,r,1.730000138,l,0.780000031
2015003,4,2,r,0.049999997,r,1.189999938,l,0.209999964,l,1.350000024,l,0.620000064,l,1.73999989,r,0.780000031
2015003,4,3,r,0.049999956,r,1.139999986,l,0.189999938,l,1.280000091,l,0.570000052,l,1.659999967,r,0.730000019
2015003,4,4,r,0.049999963,r,1.150000095,l,0.210000053,l,1.289999962,l,0.599999905,l,1.670000076,r,0.75
2015003,5,1,l,0.050000008,l,1,r,0.159999967,r,1.100000024,r,0.539999962,r,1.449999928,l,0.639999986
2015003,5,2,r,0.049999978,r,1.00999999,l,0.150000006,l,1.120000005,l,0.530000031,l,1.51000011,r,0.649999917
2015003,5,3,r,0.04999999,r,1.029999971,l,0.159999892,l,1.139999866,l,0.540000021,l,1.50999999,r,0.659999907
2015003,5,4,l,0.049999941,l,1.049999952,r,0.169999942,r,1.170000076,r,0.549999952,r,1.549999952,l,0.680000067
2015003,5,5,r,0.050000016,r,1.049999952,l,0.170000017,l,1.140000105,l,0.550000012,l,1.519999981,r,0.670000017
2015004,1,1,r,0.050000116,r,2.849999905,l,0.519999921,l,3.25,l,1.430000186,l,4.28000021,r,1.899999976
2015004,1,2,r,0.050000135,r,2.990000248,l,0.559999883,l,3.53000021,l,1.590000153,l,4.330000401,r,2.110000134
2015004,1,3,r,0.050000075,r,2.920000076,l,0.5200001,l,3.480000019,l,1.470000148,l,4.360000134,r,1.990000129
2015004,1,4,r,0.050000027,r,2.650000095,l,0.449999899,l,3.210000038,l,1.380000234,l,4.029999733,r,1.880000234
2015004,1,5,r,0.050000038,r,2.970000029,l,0.560000002,l,3.479999781,l,1.490000129,l,4.510000229,r,2.089999914
2015004,2,1,r,0.049999904,r,1.779999971,l,0.370000064,l,2.120000124,l,0.930000007,l,2.620000124,r,1.220000029
2015004,2,2,r,0.050000027,r,1.730000138,l,0.320000023,l,2.019999981,l,0.879999936,l,2.549999714,r,1.149999976
2015004,2,3,r,0.049999952,r,1.71999979,l,0.359999895,l,1.989999771,l,0.880000114,l,2.570000172,r,1.190000057
2015004,2,4,r,0.050000116,r,1.769999862,l,0.340000063,l,2.059999943,l,0.900000036,l,2.599999905,r,1.189999938
2015004,2,5,r,0.049999885,r,1.750000119,l,0.340000093,l,2.049999952,l,0.910000026,l,2.589999914,r,1.189999938
2015004,3,1,l,0.050000001,l,1.230000019,r,0.219999954,r,1.419999838,r,0.659999907,r,1.819999933,l,0.849999964
2015004,3,2,l,0.049999971,l,1.210000038,r,0.189999953,r,1.400000095,r,0.629999995,r,1.819999933,l,0.819999933
2015004,3,3,l,0.050000023,l,1.200000048,r,0.180000022,r,1.360000134,r,0.619999945,r,1.769999981,l,0.809999883
2015004,3,4,l,0.049999971,l,1.210000038,r,0.199999943,r,1.389999866,r,0.629999995,r,1.779999971,l,0.809999943
2015004,3,5,l,0.04999999,l,1.220000029,r,0.219999954,r,1.399999857,r,0.650000036,r,1.809999943,l,0.819999993
2015004,4,1,l,0.050000027,l,1.040000081,r,0.150000051,r,1.169999957,r,0.540000021,r,1.530000091,l,0.670000017
2015004,4,2,l,0.050000008,l,1.039999962,r,0.150000036,r,1.149999857,r,0.550000012,r,1.529999971,l,0.669999897
2015004,4,3,l,0.050000016,l,1.019999981,r,0.159999967,r,1.139999986,r,0.529999971,r,1.499999881,l,0.659999967
2015004,4,4,l,0.050000004,l,1.039999843,r,0.160000026,r,1.179999948,r,0.550000012,r,1.529999852,l,0.680000007
2015004,4,5,l,0.049999997,l,1.070000052,r,0.170000002,r,1.199999928,r,0.579999983,r,1.590000033,l,0.699999988
2015004,5,1,l,0.050000001,l,0.930000126,r,0.14000003,r,1.049999952,r,0.51000005,r,1.379999876,l,0.599999964
2015004,5,2,r,0.050000057,r,0.929999948,l,0.12999998,l,1.0200001,l,0.49000001,l,1.379999995,r,0.590000033
2015004,5,3,l,0.049999952,l,0.960000038,r,0.129999995,r,1.059999943,r,0.5,r,1.420000076,l,0.599999905
2015004,5,4,r,0.050000034,r,0.949999988,l,0.150000051,l,1.039999962,l,0.48999998,l,1.390000105,r,0.599999964
2015004,5,5,l,0.049999978,l,0.939999998,r,0.139999956,r,1.060000062,r,0.48999998,r,1.379999995,l,0.599999964
2015005,1,1,r,0.050000038,r,2.879999876,l,0.769999802,l,3.579999685,l,1.410000205,l,4.270000458,r,2.229999781
2015005,1,2,l,0.050000019,l,2.830000162,r,0.770000041,r,3.559999704,r,1.379999995,r,4.220000267,l,2.129999876
2015005,1,3,r,0.049999811,r,2.889999866,l,0.870000005,l,3.769999981,l,1.500000119,l,4.370000362,r,2.21999979
2015005,1,4,l,0.049999885,l,2.99000001,r,0.750000179,r,3.779999971,r,1.469999909,r,4.440000057,l,2.359999895
2015005,1,5,r,0.050000153,r,3.609999657,l,1.199999809,l,4.56000042,l,1.93999958,l,5.159999847,r,2.880000114
2015005,2,1,r,0.050000027,r,1.850000024,l,0.439999908,l,2.199999809,l,0.980000079,l,2.650000095,r,1.300000072
2015005,2,2,l,0.049999986,l,1.73999989,r,0.329999954,r,2.060000181,r,0.900000036,r,2.620000124,l,1.209999919
2015005,2,3,r,0.050000049,r,1.7700001,l,0.429999918,l,2.099999905,l,0.929999948,l,2.619999886,r,1.23999989
2015005,2,4,r,0.050000094,r,1.769999862,l,0.409999996,l,2.130000114,l,0.889999986,l,2.590000153,r,1.249999881
2015005,2,5,r,0.050000023,r,1.74000001,l,0.380000055,l,2.120000124,l,0.880000055,l,2.649999857,r,1.24000001
2015005,3,1,l,0.050000019,l,1.280000091,r,0.240000069,r,1.490000129,r,0.649999917,r,1.899999976,l,0.879999936
2015005,3,2,l,0.050000019,l,1.350000024,r,0.24999994,r,1.560000062,r,0.709999979,r,1.990000129,l,0.919999897
2015005,3,3,l,0.049999978,l,1.290000081,r,0.25000003,r,1.490000129,r,0.680000007,r,1.909999967,l,0.869999945
2015005,3,4,l,0.049999982,l,1.25999999,r,0.220000058,r,1.430000067,r,0.679999948,r,1.869999886,l,0.839999914
2015005,3,5,l,0.050000027,l,1.179999948,r,0.200000003,r,1.370000005,r,0.629999936,r,1.780000091,l,0.800000012
2015005,4,1,l,0.050000049,l,1.280000091,r,0.210000008,r,1.449999928,r,0.659999967,r,1.889999986,l,0.850000024
2015005,4,2,l,0.049999967,l,1.310000062,r,0.219999924,r,1.4799999,r,0.659999967,r,1.919999957,l,0.850000024
2015005,4,3,l,0.049999982,l,1.299999952,r,0.230000049,r,1.49000001,r,0.679999948,r,1.930000067,l,0.879999876
2015005,4,4,r,0.049999982,r,1.269999981,l,0.230000049,l,1.470000029,l,0.639999866,l,1.899999857,r,0.839999914
2015005,4,5,r,0.050000049,r,1.26000011,l,0.23999998,l,1.429999948,l,0.649999976,l,1.860000014,r,0.840000033
2015005,5,1,l,0.050000001,l,1.090000033,r,0.160000011,r,1.210000038,r,0.570000052,r,1.589999914,l,0.700000048
2015005,5,2,l,0.049999978,l,1.110000014,r,0.170000046,r,1.26000011,r,0.589999974,r,1.649999976,l,0.729999959
2015005,5,3,r,0.050000057,r,1.110000014,l,0.180000052,l,1.250000119,l,0.580000043,l,1.620000005,r,0.709999919
2015005,5,4,r,0.049999986,r,1.100000024,l,0.169999987,l,1.249999881,l,0.589999974,l,1.629999995,r,0.709999979
2015005,5,5,r,0.049999982,r,1.069999933,l,0.169999987,l,1.210000038,l,0.579999924,l,1.589999914,r,0.700000048
2015007,1,1,l,0.050000038,l,3.129999876,r,0.990000069,r,4.210000038,r,1.649999976,r,4.840000153,l,2.589999914
2015007,1,2,l,0.04999999,l,2.96999979,r,0.929999888,r,3.820000172,r,1.559999943,r,4.529999733,l,2.409999847
2015007,1,3,r,0.049999848,r,3.150000334,l,0.889999986,l,4.119999409,l,1.48999989,l,4.700000286,r,2.430000067
2015007,1,4,l,0.049999923,l,3.24000001,r,1.020000219,r,4.019999981,r,1.730000257,r,4.78000021,l,2.580000162
2015007,1,5,r,0.049999982,r,2.819999933,l,0.910000086,l,3.7900002,l,1.439999819,l,4.269999981,r,2.229999781
2015007,2,1,l,0.049999941,l,1.779999971,r,0.400000095,r,2.089999914,r,0.930000067,r,2.609999895,l,1.24000001
2015007,2,2,l,0.049999982,l,1.749999762,r,0.359999925,r,2.049999952,r,0.869999886,r,2.620000124,l,1.149999857
2015007,2,3,l,0.049999923,l,1.74000001,r,0.360000104,r,2.000000238,r,0.890000105,r,2.600000143,l,1.160000086
2015007,2,4,l,0.050000008,l,1.71999979,r,0.369999945,r,2.029999733,r,0.879999936,r,2.539999962,l,1.159999847
2015007,3,1,l,0.049999975,l,1.269999862,r,0.219999939,r,1.449999928,r,0.669999957,r,1.889999986,l,0.810000062
2015007,3,2,l,0.049999952,l,1.210000038,r,0.220000029,r,1.369999886,r,0.630000114,r,1.799999952,l,0.789999962
2015007,3,3,l,0.050000027,l,1.230000138,r,0.210000113,r,1.379999995,r,0.639999926,r,1.840000272,l,0.790000021
2015007,3,4,r,0.050000016,r,1.24000001,l,0.199999988,l,1.390000105,l,0.630000055,l,1.830000162,r,0.799999893
2015007,3,5,l,0.050000053,l,1.230000019,r,0.200000033,r,1.400000095,r,0.639999986,r,1.819999933,l,0.799999952
2015007,4,1,r,0.050000019,r,1.149999976,l,0.189999998,l,1.290000081,l,0.609999955,l,1.679999948,r,0.73999995
2015007,4,2,r,0.049999975,r,1.090000033,l,0.179999977,l,1.209999919,l,0.559999943,l,1.610000014,r,0.689999938
2015007,4,3,r,0.050000027,r,1.090000033,l,0.170000032,l,1.210000157,l,0.560000002,l,1.600000024,r,0.699999988
2015007,4,4,r,0.050000001,r,1.059999943,l,0.170000002,l,1.190000057,l,0.550000012,l,1.559999943,r,0.689999998
2015007,4,5,r,0.050000016,r,1.039999962,l,0.169999957,l,1.159999967,l,0.529999971,l,1.540000081,r,0.669999957
2015007,5,1,r,0.04999999,r,0.940000057,l,0.139999956,l,1.040000081,l,0.48999998,l,1.379999995,r,0.590000033
2015007,5,2,l,0.050000023,l,0.930000007,r,0.150000051,r,1.029999971,r,0.49999994,r,1.390000105,l,0.589999974
2015007,5,3,r,0.049999997,r,0.910000026,l,0.13000004,l,0.99999994,l,0.47999993,l,1.330000043,r,0.569999993
2015013,1,1,r,0.049999915,r,3.199999809,l,0.719999969,l,3.889999866,l,1.579999924,l,4.730000019,r,2.300000191
2015013,1,2,r,0.050000094,r,2.950000286,l,0.679999948,l,3.660000324,l,1.539999843,l,4.5,r,2.130000114
2015013,1,3,r,0.049999952,r,3.070000172,l,0.639999866,l,3.769999981,l,1.510000229,l,4.489999771,r,2.21999979
2015013,1,4,r,0.050000116,r,2.960000038,l,0.769999921,l,3.650000095,l,1.559999824,l,4.490000248,r,2.170000076
2015013,1,5,r,0.050000023,r,2.930000067,l,0.699999988,l,3.799999952,l,1.529999971,l,4.609999657,r,2.130000114
2015013,2,1,r,0.049999949,r,1.7700001,l,0.370000005,l,2.089999914,l,0.899999976,l,2.609999657,r,1.250000119
2015013,2,2,r,0.050000027,r,1.750000119,l,0.419999927,l,2.089999914,l,0.929999888,l,2.569999695,r,1.26000011
2015013,2,3,r,0.050000001,r,1.74000001,l,0.379999936,l,2.069999933,l,0.909999907,l,2.589999914,r,1.25
2015013,2,4,r,0.049999941,r,1.75,l,0.329999924,l,2.089999914,l,0.890000105,l,2.600000143,r,1.24000001
2015013,2,5,r,0.050000008,r,1.75,l,0.359999955,l,2.070000172,l,0.919999897,l,2.579999924,r,1.220000029
2015013,3,1,l,0.049999982,l,1.160000086,r,0.199999958,r,1.349999905,r,0.600000024,r,1.75,l,0.769999981
2015013,3,2,r,0.050000019,r,1.240000129,l,0.219999969,l,1.389999986,l,0.649999917,l,1.860000014,r,0.849999964
2015013,3,3,l,0.050000027,l,1.240000129,r,0.219999984,r,1.439999938,r,0.629999936,r,1.850000024,l,0.790000021
2015013,3,4,l,0.050000038,l,1.250000119,r,0.200000018,r,1.429999948,r,0.639999926,r,1.850000024,l,0.819999993
2015013,3,5,l,0.050000027,l,1.240000129,r,0.209999993,r,1.409999967,r,0.639999926,r,1.850000024,l,0.810000002
2015013,4,1,l,0.049999941,l,1.140000105,r,0.190000042,r,1.279999971,r,0.590000033,r,1.670000076,l,0.730000019
2015013,4,2,l,0.049999941,l,1.140000105,r,0.190000042,r,1.25999999,r,0.590000033,r,1.660000086,l,0.730000019
2015013,4,3,l,0.050000042,l,1.120000124,r,0.180000037,r,1.25999999,r,0.580000043,r,1.650000095,l,0.720000029
2015013,4,4,l,0.049999952,l,1.130000114,r,0.159999967,r,1.25999999,r,0.579999924,r,1.640000105,l,0.720000029
2015013,4,5,l,0.050000008,l,1.129999876,r,0.170000017,r,1.25,r,0.569999993,r,1.629999876,l,0.710000098
2015013,5,1,l,0.050000034,l,1.039999962,r,0.150000051,r,1.150000095,r,0.529999912,r,1.529999971,l,0.650000036
2015013,5,2,r,0.050000023,r,1.080000162,l,0.170000032,l,1.220000029,l,0.590000093,l,1.610000134,r,0.709999979
2015013,5,3,r,0.049999986,r,1.060000062,l,0.159999996,l,1.179999948,l,0.560000002,l,1.570000052,r,0.680000007
2015013,5,4,l,0.050000019,l,1.060000062,r,0.180000007,r,1.169999957,r,0.530000031,r,1.570000052,l,0.679999888
2015015,1,1,r,0.050000027,r,2.909999847,l,0.879999936,l,3.710000038,l,1.48999989,l,4.319999695,r,2.269999981
2015015,1,2,r,0.050000075,r,2.940000057,l,0.860000014,l,3.800000191,l,1.390000224,l,4.340000153,r,2.349999905
2015015,1,3,r,0.049999941,r,2.910000086,l,0.779999971,l,3.620000124,l,1.370000124,l,4.319999695,r,2.24000001
2015015,2,1,r,0.049999896,r,1.730000019,l,0.360000074,l,2.070000172,l,0.860000074,l,2.590000153,r,1.210000038
2015015,2,2,r,0.049999952,r,1.75,l,0.349999905,l,2.059999943,l,0.930000067,l,2.599999905,r,1.170000076
2015015,2,3,r,0.049999941,r,1.779999971,l,0.359999895,l,2.129999876,l,0.920000076,l,2.649999857,r,1.160000086
2015015,2,4,r,0.049999952,r,1.779999971,l,0.339999914,l,2.03000021,l,0.900000095,l,2.630000114,r,1.170000076
2015015,3,1,r,0.050000042,r,1.279999971,l,0.219999999,l,1.450000048,l,0.660000086,l,1.870000124,r,0.819999933
2015015,3,2,r,0.049999982,r,1.279999971,l,0.240000039,l,1.460000038,l,0.680000067,l,1.920000076,r,0.849999905
2015015,3,3,r,0.049999971,r,1.25999999,l,0.220000044,l,1.430000067,l,0.639999866,l,1.869999886,r,0.819999933
2015015,3,4,r,0.049999952,r,1.269999981,l,0.24000001,l,1.440000057,l,0.650000095,l,1.849999905,r,0.819999933
2015015,3,5,r,0.050000053,r,1.25999999,l,0.230000004,l,1.450000048,l,0.650000095,l,1.849999905,r,0.809999943
2015015,4,1,l,0.049999967,l,1.129999995,r,0.199999943,r,1.290000081,r,0.620000005,r,1.689999938,l,0.75999999
2015015,4,2,l,0.050000001,l,1.099999905,r,0.189999983,r,1.24000001,r,0.599999964,r,1.619999886,l,0.730000079
2015015,4,3,l,0.050000001,l,1.089999914,r,0.179999992,r,1.200000048,r,0.569999993,r,1.589999914,l,0.699999988
2015015,4,4,l,0.050000038,l,1.040000081,r,0.180000037,r,1.189999938,r,0.560000002,r,1.580000043,l,0.689999998
2015015,4,5,l,0.049999986,l,1.050000072,r,0.169999987,r,1.179999948,r,0.550000012,r,1.529999852,l,0.689999998
2015015,5,1,r,0.050000016,r,0.939999998,l,0.150000036,l,1.039999962,l,0.48999995,l,1.380000114,r,0.579999983
2015015,5,2,r,0.050000023,r,0.959999979,l,0.170000032,l,1.070000052,l,0.509999931,l,1.390000105,r,0.619999945
2015015,5,3,r,0.050000042,r,0.889999986,l,0.149999946,l,0.980000019,l,0.460000008,l,1.299999952,r,0.560000062
2015015,5,4,r,0.050000004,r,0.910000026,l,0.120000057,l,0.98999995,l,0.459999979,l,1.340000033,r,0.579999983
2015015,5,5,r,0.049999941,r,0.930000067,l,0.159999952,l,1.039999962,l,0.49000001,l,1.370000124,r,0.600000024
2015017,1,1,r,0.049999982,r,2.889999628,l,0.970000029,l,3.779999971,l,1.569999933,l,4.259999752,r,2.380000353
2015017,1,2,r,0.049999982,r,2.910000086,l,0.999999762,l,3.819999933,l,1.5400002,l,4.320000172,r,2.349999666
2015017,1,3,r,0.049999848,r,2.869999647,l,0.879999757,l,3.919999838,l,1.449999928,l,4.53000021,r,2.359999895
2015017,1,4,r,0.049999848,r,2.940000296,l,0.870000005,l,3.919999838,l,1.48999989,l,4.509999752,r,2.350000143
2015017,1,5,l,0.050000019,l,3.049999952,r,0.950000107,r,3.999999762,r,1.590000033,r,4.5,l,2.4599998
2015017,2,1,l,0.050000068,l,1.679999948,r,0.399999976,r,1.98999989,r,0.850000024,r,2.5,l,1.2299999
2015017,2,2,l,0.050000075,l,1.610000014,r,0.399999976,r,1.930000186,r,0.810000062,r,2.410000324,l,1.199999928
2015017,2,3,l,0.04999999,l,1.690000057,r,0.379999906,r,2.039999962,r,0.869999945,r,2.489999771,l,1.24000001
2015017,2,4,l,0.049999904,l,1.649999857,r,0.400000036,r,1.980000257,r,0.819999874,r,2.430000067,l,1.180000067
2015017,2,5,l,0.050000068,l,1.639999986,r,0.350000024,r,1.98999989,r,0.850000024,r,2.460000038,l,1.189999938
2015017,3,1,r,0.050000057,r,1.2299999,l,0.249999985,l,1.419999957,l,0.639999986,l,1.800000072,r,0.860000014
2015017,3,2,r,0.050000057,r,1.240000129,l,0.230000004,l,1.459999919,l,0.620000005,l,1.860000014,r,0.850000024
2015017,3,3,r,0.049999967,r,1.199999928,l,0.210000053,l,1.360000014,l,0.610000014,l,1.790000081,r,0.789999962
2015017,3,4,r,0.049999975,r,1.249999881,l,0.249999911,l,1.469999909,l,0.649999976,l,1.870000005,r,0.899999976
2015017,3,5,r,0.050000023,r,1.210000038,l,0.229999974,l,1.400000095,l,0.619999945,l,1.830000162,r,0.819999874
2015017,4,1,l,0.049999941,l,1.099999905,r,0.220000014,r,1.269999981,r,0.599999905,r,1.609999895,l,0.730000019
2015017,4,2,l,0.049999963,l,1.089999914,r,0.220000044,r,1.269999981,r,0.590000033,r,1.609999895,l,0.720000029
2015017,4,3,l,0.049999982,l,1.100000024,r,0.219999999,r,1.289999962,r,0.589999914,r,1.629999876,l,0.75999999
2015017,4,4,l,0.050000019,l,1.120000005,r,0.219999969,r,1.320000052,r,0.609999955,r,1.659999967,l,0.76000005
2015017,4,5,l,0.049999997,l,1.110000014,r,0.209999964,r,1.289999843,r,0.610000074,r,1.629999995,l,0.76000005
2015017,5,1,r,0.049999971,r,0.99000001,l,0.140000001,l,1.089999914,l,0.50999999,l,1.440000057,r,0.620000005
2015017,5,2,l,0.049999952,l,0.99000001,r,0.160000086,r,1.130000114,r,0.529999971,r,1.49000001,l,0.650000095
2015017,5,3,l,0.050000008,l,1.019999981,r,0.180000007,r,1.149999857,r,0.560000002,r,1.50999999,l,0.660000026
2015017,5,4,l,0.050000001,l,1.00999999,r,0.189999983,r,1.139999866,r,0.540000021,r,1.5,l,0.659999907
2015017,5,5,r,0.050000068,r,0.9799999,l,0.169999957,l,1.110000014,l,0.530000091,l,1.48999989,r,0.649999976
2015020,1,1,l,0.049999963,l,2.7099998,r,0.890000105,r,3.50999999,r,1.439999819,r,4.020000458,l,2.220000029
2015020,1,2,r,0.049999885,r,2.690000296,l,0.870000064,l,3.390000105,l,1.350000024,l,3.999999762,r,2.100000143
2015020,1,3,r,0.049999885,r,2.690000296,l,0.879999816,l,3.400000334,l,1.350000024,l,3.999999762,r,2.100000143
2015020,1,4,r,0.049999923,r,2.629999876,l,0.799999952,l,3.49000001,l,1.319999933,l,4,r,2.109999895
2015020,1,5,l,0.049999963,l,2.770000219,r,0.830000162,r,3.589999914,r,1.440000296,r,4.140000343,l,2.2099998
2015020,2,1,l,0.049999896,l,1.730000019,r,0.340000093,r,2.110000134,r,0.890000045,r,2.619999886,l,1.230000019
2015020,2,2,r,0.049999971,r,1.789999962,l,0.450000077,l,2.110000134,l,0.920000076,l,2.590000153,r,1.28000021
2015020,2,3,l,0.049999982,l,1.730000019,r,0.349999934,r,2.060000181,r,0.879999876,r,2.569999933,l,1.210000038
2015020,2,4,l,0.050000094,l,1.740000129,r,0.370000035,r,2.099999905,r,0.889999986,r,2.550000191,l,1.249999881
2015020,2,5,r,0.049999982,r,1.710000038,l,0.349999934,l,2,l,0.869999886,l,2.50999999,r,1.190000057
2015020,3,1,r,0.050000042,r,1.230000019,l,0.190000027,l,1.400000095,l,0.639999986,l,1.829999924,r,0.810000062
2015020,3,2,r,0.050000004,r,1.179999948,l,0.189999998,l,1.340000033,l,0.620000064,l,1.759999871,r,0.770000041
2015020,3,3,l,0.050000023,l,1.150000095,r,0.209999993,r,1.319999933,r,0.609999955,r,1.710000038,l,0.74999994
2015020,3,4,r,0.050000042,r,1.190000057,l,0.210000008,l,1.339999914,l,0.610000014,l,1.730000019,r,0.769999981
2015020,3,5,r,0.049999941,r,1.190000057,l,0.220000014,l,1.359999895,l,0.649999976,l,1.779999971,r,0.789999962
2015020,4,1,l,0.050000027,l,1.120000005,r,0.189999953,r,1.290000081,r,0.590000033,r,1.659999967,l,0.74000001
